0.7261257,0.69589,-1.3505903e-06,0.5462,0.6971565,-0.0008278978,0.4190768,0.6401164,-0.003470057,0.36892134,0.55378854,0.00039110653,0.39849028,0.50559896,0.00922336,0.49548948,0.5451657,-0.056797165,0.40996352,0.4695216,-0.03945024,0.41728002,0.5218155,-0.010166804,0.44864014,0.5598023,0.006808822,0.58354986,0.50946987,-0.04911438,0.47960484,0.45226926,-0.02370681,0.47620457,0.4987809,0.0076771257,0.5045762,0.5308306,0.019552251,0.6553254,0.4930427,-0.033707015,0.5526448,0.45152503,-0.010128245,0.5474149,0.48745435,0.015719397,0.5729256,0.52004707,0.02120158,0.71255064,0.48830882,-0.016349033,0.6222278,0.4660404,0.00035441757,0.6153321,0.4958625,0.02031168,0.6384806,0.52300173,0.029025828,0
0.68299556,0.77364117,-9.367768e-07,0.6926558,0.72959644,-0.17470096,0.6910447,0.62518257,-0.22850612,0.64993024,0.5443416,-0.24852642,0.5882152,0.50117195,-0.24796928,0.78177226,0.49417123,-0.1173631,0.60506034,0.44402683,-0.20040607,0.58075255,0.521946,-0.24364232,0.6145508,0.5550656,-0.2583777,0.71549946,0.49768916,-0.044738207,0.55894417,0.45061448,-0.1448595,0.55517083,0.5411884,-0.17866428,0.6057579,0.57202977,-0.17548642,0.6517544,0.5077322,0.008454547,0.52339125,0.47078484,-0.08935625,0.52418566,0.5506402,-0.10140791,0.57552886,0.57814795,-0.079964,0.5970664,0.522495,0.04808477,0.5077123,0.49495748,-0.017714191,0.517896,0.5488441,-0.029763099,0.5643952,0.5747617,-0.016215645,0
0.76209533,0.7272415,-1.369458e-06,0.584345,0.7423502,-0.05930457,0.438985,0.6844473,-0.083519846,0.37522137,0.5993923,-0.08519229,0.41599035,0.5594382,-0.07576607,0.60145074,0.56491476,-0.1336182,0.43656328,0.50418234,-0.121494256,0.44450748,0.56609416,-0.08576104,0.48836902,0.5931208,-0.0656273,0.66390246,0.526132,-0.09408495,0.4854412,0.4891709,-0.09108567,0.48368242,0.5489197,-0.05794428,0.52554995,0.5721713,-0.040411264,0.6990144,0.50825053,-0.048075575,0.5337694,0.48416194,-0.043112498,0.5298929,0.5351366,-0.016949406,0.5707357,0.561882,-0.006382682,0.7176237,0.5059176,-0.004355191,0.5899352,0.4927805,-0.009993874,0.5828866,0.5316071,-0.0039726244,0.6166534,0.555095,-0.0005744788,0
0.76209533,0.7272415,-1.369458e-06,0.584345,0.7423502,-0.05930457,0.438985,0.6844473,-0.083519846,0.37522137,0.5993923,-0.08519229,0.41599035,0.5594382,-0.07576607,0.60145074,0.56491476,-0.1336182,0.43656328,0.50418234,-0.121494256,0.44450748,0.56609416,-0.08576104,0.48836902,0.5931208,-0.0656273,0.66390246,0.526132,-0.09408495,0.4854412,0.4891709,-0.09108567,0.48368242,0.5489197,-0.05794428,0.52554995,0.5721713,-0.040411264,0.6990144,0.50825053,-0.048075575,0.5337694,0.48416194,-0.043112498,0.5298929,0.5351366,-0.016949406,0.5707357,0.561882,-0.006382682,0.7176237,0.5059176,-0.004355191,0.5899352,0.4927805,-0.009993874,0.5828866,0.5316071,-0.0039726244,0.6166534,0.555095,-0.0005744788,0
0.7261257,0.69589,-1.3505903e-06,0.5462,0.6971565,-0.0008278978,0.4190768,0.6401164,-0.003470057,0.36892134,0.55378854,0.00039110653,0.39849028,0.50559896,0.00922336,0.49548948,0.5451657,-0.056797165,0.40996352,0.4695216,-0.03945024,0.41728002,0.5218155,-0.010166804,0.44864014,0.5598023,0.006808822,0.58354986,0.50946987,-0.04911438,0.47960484,0.45226926,-0.02370681,0.47620457,0.4987809,0.0076771257,0.5045762,0.5308306,0.019552251,0.6553254,0.4930427,-0.033707015,0.5526448,0.45152503,-0.010128245,0.5474149,0.48745435,0.015719397,0.5729256,0.52004707,0.02120158,0.71255064,0.48830882,-0.016349033,0.6222278,0.4660404,0.00035441757,0.6153321,0.4958625,0.02031168,0.6384806,0.52300173,0.029025828,0
0.7261257,0.69589,-1.3505903e-06,0.5462,0.6971565,-0.0008278978,0.4190768,0.6401164,-0.003470057,0.36892134,0.55378854,0.00039110653,0.39849028,0.50559896,0.00922336,0.49548948,0.5451657,-0.056797165,0.40996352,0.4695216,-0.03945024,0.41728002,0.5218155,-0.010166804,0.44864014,0.5598023,0.006808822,0.58354986,0.50946987,-0.04911438,0.47960484,0.45226926,-0.02370681,0.47620457,0.4987809,0.0076771257,0.5045762,0.5308306,0.019552251,0.6553254,0.4930427,-0.033707015,0.5526448,0.45152503,-0.010128245,0.5474149,0.48745435,0.015719397,0.5729256,0.52004707,0.02120158,0.71255064,0.48830882,-0.016349033,0.6222278,0.4660404,0.00035441757,0.6153321,0.4958625,0.02031168,0.6384806,0.52300173,0.029025828,0
0.7261257,0.69589,-1.3505903e-06,0.5462,0.6971565,-0.0008278978,0.4190768,0.6401164,-0.003470057,0.36892134,0.55378854,0.00039110653,0.39849028,0.50559896,0.00922336,0.49548948,0.5451657,-0.056797165,0.40996352,0.4695216,-0.03945024,0.41728002,0.5218155,-0.010166804,0.44864014,0.5598023,0.006808822,0.58354986,0.50946987,-0.04911438,0.47960484,0.45226926,-0.02370681,0.47620457,0.4987809,0.0076771257,0.5045762,0.5308306,0.019552251,0.6553254,0.4930427,-0.033707015,0.5526448,0.45152503,-0.010128245,0.5474149,0.48745435,0.015719397,0.5729256,0.52004707,0.02120158,0.71255064,0.48830882,-0.016349033,0.6222278,0.4660404,0.00035441757,0.6153321,0.4958625,0.02031168,0.6384806,0.52300173,0.029025828,0
0.76868916,0.730033,-1.0778454e-06,0.616653,0.7759337,-0.18402854,0.48598975,0.7288487,-0.27236563,0.42196292,0.6395793,-0.30323943,0.44691536,0.58346206,-0.3171773,0.72051865,0.5838788,-0.37364295,0.49444732,0.5123901,-0.39867496,0.48509586,0.581797,-0.34910345,0.52937376,0.6151427,-0.31457075,0.7508317,0.5307773,-0.27478808,0.51579404,0.5112937,-0.31163603,0.5130886,0.59221137,-0.26259577,0.57046,0.61457425,-0.23308294,0.7423756,0.50312656,-0.1705984,0.5332995,0.5099195,-0.19504532,0.5390472,0.58011657,-0.15786,0.5955137,0.59925985,-0.14100654,0.7144598,0.4904542,-0.076377206,0.5645527,0.5023386,-0.11577202,0.5684665,0.55697703,-0.1201108,0.61774254,0.577757,-0.12297465,0
0.76868916,0.730033,-1.0778454e-06,0.616653,0.7759337,-0.18402854,0.48598975,0.7288487,-0.27236563,0.42196292,0.6395793,-0.30323943,0.44691536,0.58346206,-0.3171773,0.72051865,0.5838788,-0.37364295,0.49444732,0.5123901,-0.39867496,0.48509586,0.581797,-0.34910345,0.52937376,0.6151427,-0.31457075,0.7508317,0.5307773,-0.27478808,0.51579404,0.5112937,-0.31163603,0.5130886,0.59221137,-0.26259577,0.57046,0.61457425,-0.23308294,0.7423756,0.50312656,-0.1705984,0.5332995,0.5099195,-0.19504532,0.5390472,0.58011657,-0.15786,0.5955137,0.59925985,-0.14100654,0.7144598,0.4904542,-0.076377206,0.5645527,0.5023386,-0.11577202,0.5684665,0.55697703,-0.1201108,0.61774254,0.577757,-0.12297465,0
0.76868916,0.730033,-1.0778454e-06,0.616653,0.7759337,-0.18402854,0.48598975,0.7288487,-0.27236563,0.42196292,0.6395793,-0.30323943,0.44691536,0.58346206,-0.3171773,0.72051865,0.5838788,-0.37364295,0.49444732,0.5123901,-0.39867496,0.48509586,0.581797,-0.34910345,0.52937376,0.6151427,-0.31457075,0.7508317,0.5307773,-0.27478808,0.51579404,0.5112937,-0.31163603,0.5130886,0.59221137,-0.26259577,0.57046,0.61457425,-0.23308294,0.7423756,0.50312656,-0.1705984,0.5332995,0.5099195,-0.19504532,0.5390472,0.58011657,-0.15786,0.5955137,0.59925985,-0.14100654,0.7144598,0.4904542,-0.076377206,0.5645527,0.5023386,-0.11577202,0.5684665,0.55697703,-0.1201108,0.61774254,0.577757,-0.12297465,0
